,feature,class
37,"[-2.1639743e+02  2.1235451e+02  2.2972588e+01  5.8126163e+01
 -2.9972441e+00  3.6022828e+00  8.0826941e+00 -6.5003819e+00
 -3.7657378e+00 -4.9521985e+00  9.1591257e-01 -6.5829368e+00
  1.0175709e+00 -1.8697562e+00 -4.7947340e+00 -3.1992395e+00
 -4.1431260e+00 -1.7759514e+00 -4.9409580e+00 -7.0272046e-01
 -2.9382751e+00 -3.4084687e+00 -4.2780066e+00 -3.1981878e+00
 -1.9566648e-01 -3.9059777e+00 -2.0974581e+00 -3.5363820e+00
 -1.3513514e+00 -2.4293399e+00 -2.8091149e+00 -1.0455767e+00
 -4.2270970e+00 -5.7849216e-01 -2.5498219e+00 -2.4075627e+00
 -1.4554909e+00 -2.5198953e+00 -1.0608023e+00 -3.0638020e+00]",NormalFan
38,"[-2.2027496e+02  2.2187958e+02  2.1798761e+01  4.9434177e+01
 -5.1302344e-01  4.3080640e+00  7.0034742e+00 -5.1979318e+00
 -7.9944766e-01 -5.1635489e+00 -1.2768008e-01 -4.7009087e+00
 -5.5637324e-01 -3.0812387e+00 -4.0937400e+00 -2.2847314e+00
 -3.6386578e+00 -2.1606023e+00 -5.0562944e+00 -1.5063894e+00
 -3.4359698e+00 -3.0879114e+00 -3.5277851e+00 -3.4706078e+00
 -8.8653755e-01 -4.0004420e+00 -1.9799675e+00 -3.7271788e+00
 -2.1312504e+00 -2.4489949e+00 -3.3311431e+00 -9.6088302e-01
 -3.5826445e+00 -1.0876372e+00 -2.9900522e+00 -2.6437292e+00
 -1.2537866e+00 -2.7558181e+00 -1.2272003e+00 -2.9806011e+00]",NormalFan
39,"[-2.1925894e+02  2.1889632e+02  1.9911900e+01  4.8643646e+01
  2.2784941e+00  5.8939199e+00  6.7373242e+00 -6.3385243e+00
  1.1059041e-02 -5.1840796e+00 -4.6327987e-01 -4.3205051e+00
 -5.6734127e-01 -2.8890774e+00 -4.0669098e+00 -1.5967052e+00
 -4.7072134e+00 -1.7086504e+00 -4.6342115e+00 -2.1154552e+00
 -2.5383940e+00 -4.1371446e+00 -3.2657120e+00 -3.9999428e+00
 -1.4302768e+00 -3.2938786e+00 -2.8430367e+00 -3.2921536e+00
 -2.5059271e+00 -2.2403638e+00 -3.2904978e+00 -1.8491306e+00
 -3.2685955e+00 -1.4264767e+00 -3.0482070e+00 -2.8177843e+00
 -1.3187914e+00 -3.1783359e+00 -1.0367825e+00 -2.5277455e+00]",NormalFan
40,"[-1.90766937e+02  2.06092819e+02 -1.03918085e+01  5.89985771e+01
 -1.51636922e+00  1.69585342e+01 -1.87959051e+00 -2.16448164e+00
  1.12631965e+00 -6.22275543e+00  2.53515053e+00 -8.37663460e+00
  6.43488455e+00 -7.05850410e+00 -3.72930241e+00 -1.96564388e+00
 -3.77702761e+00 -3.34756792e-01 -5.69212675e+00  1.45968139e+00
 -6.37717199e+00 -5.57663977e-01 -2.16481638e+00 -4.58110094e+00
 -8.83286059e-01 -3.38579655e+00 -1.42148286e-01 -3.86354208e+00
 -1.79896092e+00 -3.04894638e+00 -1.00618124e+00 -1.40403926e+00
 -2.93366241e+00 -6.47660851e-01 -3.96898651e+00 -1.18855643e+00
 -2.14040232e+00 -1.04249442e+00 -1.24587798e+00 -2.59707069e+00]",NormalFan
41,"[-1.6691660e+02  1.6011249e+02 -6.3477951e+01  5.7377853e+01
 -1.5827889e+01  3.2300873e+01  5.0902796e+00  1.1378444e+01
  1.0777426e+01  3.3212714e+00  1.4378435e+01 -7.2001395e+00
  7.9095492e+00 -1.0142825e+01 -4.6353807e+00 -7.3286943e+00
  1.7070842e+00  6.3326039e+00 -3.0156300e+00  4.2954092e+00
 -6.3492519e-01  8.2917356e+00  3.9720851e-01  2.0233622e+00
 -2.9563832e-01 -1.3263545e+00  9.1115642e-01 -3.8164840e+00
  1.9987133e+00 -4.0335517e+00 -1.0741881e-02 -6.9497693e-01
 -9.5382132e-02  1.1950954e+00 -1.6222417e+00 -4.2764429e-02
 -2.1151142e+00 -2.9215041e-01 -1.9652874e+00 -1.1418451e+00]",NormalFan
42,"[-211.30727     206.1057       15.472819     48.061424      4.743375
   14.857399      4.305942     -6.0283837    -1.2684225    -5.044146
    5.712095     -5.9035006    -1.5847386    -1.7858609    -2.3884246
   -0.29640788   -3.2286458    -0.641954     -3.9454823    -0.4675286
   -2.3544366    -2.153526     -2.0276654    -2.4888697    -1.6784471
   -4.027839      0.21370941   -2.6353357    -1.4931937    -1.4638119
   -3.1460385    -1.1600424    -2.675463      0.69526154   -2.2062266
   -2.667392     -1.3534672    -2.0228798    -0.25387105   -2.890885  ]",NormalFan
43,"[-2.1143092e+02  2.2497289e+02  7.8279390e+00  3.7258743e+01
 -2.0035315e+00  1.3928030e+01  3.7606847e+00 -4.1918736e+00
  5.5966461e-01 -4.1340032e+00  5.1270609e+00 -7.1235027e+00
  1.1358658e+00  4.4214982e-01 -1.5779475e+00 -1.9855040e+00
 -4.3920302e+00  1.2863230e+00 -2.9935651e+00 -6.0745710e-01
 -3.3192573e+00 -1.6563126e+00 -1.6763808e+00 -3.0848653e+00
 -9.7475076e-01 -3.9110510e+00 -4.3538344e-01 -2.9381671e+00
 -1.3293129e+00 -1.6451899e+00 -2.2710764e+00  4.3469101e-02
 -3.5375173e+00 -1.4111868e-01 -2.3307228e+00 -2.4980524e+00
 -8.8109207e-01 -2.1597149e+00 -6.0796547e-01 -2.5966709e+00]",NormalFan
44,"[-2.0594536e+02  1.8088458e+02 -1.0984111e+01  5.3644608e+01
  8.2980843e+00  2.6643776e+01  9.9905748e+00  6.1581993e-01
  1.9411389e+00 -1.8818533e+00  6.1131592e+00 -9.8551388e+00
  4.0050478e+00  7.1406227e-01  7.7980608e-02 -3.0349956e+00
 -4.8896699e+00  3.9827716e+00 -1.5179752e+00  2.0421405e+00
 -2.3742464e+00 -1.1356517e+00 -2.8337622e+00 -2.2142928e+00
 -2.2011805e-02 -3.7623618e+00  1.1056032e+00 -1.8562649e+00
  4.0665057e-02 -1.8960212e+00 -1.5696245e+00 -1.5027387e-01
 -2.7604332e+00  1.1936698e+00 -2.5554729e+00 -1.5490463e+00
 -1.2854247e+00 -1.3014725e+00 -1.8481599e-01 -2.3852308e+00]",NormalFan
45,"[-2.0465320e+02  1.7392453e+02 -2.0495173e+01  5.5610126e+01
  6.9275827e+00  3.0630001e+01  1.0356710e+01  3.3446276e+00
  3.5679083e+00 -8.0042142e-01  8.2209654e+00 -1.0590242e+01
  4.2647080e+00 -2.8385141e-01  1.0571599e+00 -2.7261739e+00
 -5.2527275e+00  3.3433204e+00 -1.1827719e+00  3.4682453e+00
 -2.4667077e+00  5.4800975e-01 -1.6098617e+00 -1.4037821e+00
  5.5402309e-01 -3.0834649e+00 -1.0009590e-01 -3.5420597e+00
  8.7084717e-01 -1.9199866e+00 -9.0145940e-01  2.3361772e-01
 -2.9687400e+00  8.7584621e-01 -2.4050698e+00 -9.6892643e-01
 -1.2031212e+00 -1.0139722e+00 -1.8530449e-01 -1.7356989e+00]",NormalFan
46,"[-2.0297437e+02  1.9874904e+02  2.9599443e-02  5.3421406e+01
  4.0482764e+00  2.0659737e+01  4.9082756e+00 -2.1925366e+00
  1.0781939e+00 -2.6267493e+00  5.7316046e+00 -1.0170226e+01
  2.2769890e+00 -1.7616911e-01 -1.1074057e-01 -3.1855490e+00
 -5.4293704e+00  2.6069891e+00 -3.0071149e+00  8.0551505e-01
 -3.1257241e+00 -1.4962935e+00 -2.6898286e+00 -2.3311160e+00
 -7.2254682e-01 -4.1109295e+00  4.7224265e-01 -3.2776408e+00
 -4.4332117e-01 -2.5195417e+00 -2.5365155e+00  8.6892068e-01
 -3.2878189e+00 -9.1848981e-01 -2.0978889e+00 -1.6747270e+00
 -2.3909321e+00 -7.2393274e-01 -3.5495031e-01 -2.6841364e+00]",NormalFan
47,"[-210.79959     213.36565      13.67353      49.70608      -1.454993
   13.202177      5.8599052    -4.2114253    -0.7017729    -5.081599
    3.9776933    -6.589928      1.5739211    -1.3958215    -2.244712
   -2.3569388    -4.8512874     0.9367309    -4.018365     -0.9218074
   -2.65689      -2.0380669    -2.8534317    -2.9683356    -0.42712393
   -3.6507394    -0.87163025   -2.8029768    -1.3114192    -2.3145607
   -2.2949586    -0.59509045   -3.7403684    -0.4432069    -1.6504059
   -1.722374     -1.9948221    -1.4637145    -0.22821145   -3.0304654 ]",NormalFan
48,"[-2.1923489e+02  2.2249846e+02  2.1585081e+01  4.6280640e+01
 -1.9727024e+00  8.3134708e+00  7.3581114e+00 -2.8264980e+00
 -3.8542030e+00 -6.8828139e+00  5.8133469e+00 -4.6831341e+00
 -6.2615156e-01 -3.4078813e-01 -3.0361140e+00 -2.4994578e+00
 -2.6337790e+00 -1.0477183e+00 -4.6203160e+00  3.8796566e-02
 -3.0829740e+00 -2.0736005e+00 -2.2674146e+00 -3.5889831e+00
 -6.6957921e-01 -3.5092874e+00 -1.5646588e+00 -2.8867981e+00
 -1.2774538e+00 -2.4269683e+00 -1.7453651e+00  6.6336024e-01
 -3.8840706e+00 -1.2809187e+00 -2.0420070e+00 -1.3886129e+00
 -1.6066315e+00 -2.3603733e+00  2.6576898e-01 -2.9753463e+00]",NormalFan
49,"[-2.0973398e+02  2.2534776e+02  1.3415786e+01  3.9557850e+01
 -3.0325775e+00  8.7843723e+00  5.7074270e+00 -5.4030156e+00
 -2.7995820e+00 -5.3717937e+00  6.7388062e+00 -4.6029906e+00
 -1.8159492e+00 -1.5134804e-01 -1.3052186e+00 -1.3760526e+00
 -3.0742197e+00  9.5759207e-01 -3.5427375e+00 -8.2669580e-01
 -1.8208423e+00 -1.9631989e+00 -1.9654758e+00 -2.6901646e+00
 -9.6471733e-01 -3.4760311e+00 -3.9233831e-01 -2.3187237e+00
 -1.9669838e+00 -2.3116477e+00 -2.8582621e+00 -8.9695595e-02
 -2.9877141e+00 -1.4142923e+00 -1.7588536e+00 -1.2425861e+00
 -2.3823662e+00 -2.7791319e+00  1.2995710e-02 -3.3436730e+00]",NormalFan
50,"[-1.69060104e+02  1.58020248e+02 -4.75135345e+01  6.40663452e+01
 -1.33867397e+01  3.63442154e+01  7.86627579e+00  1.19738483e+01
  1.33460245e+01  5.84964180e+00  1.57989635e+01 -9.81563663e+00
  5.98280716e+00 -7.43789434e+00 -1.92864227e+00 -6.17264605e+00
  1.07423872e-01  4.04683638e+00 -5.80734539e+00  3.40814066e+00
 -2.17501497e+00  3.99588585e+00 -3.28236699e+00  4.88558978e-01
  2.93089062e-01 -2.11290336e+00  1.00513816e+00 -4.82638741e+00
  3.91498730e-02 -3.72004771e+00 -7.52907813e-01 -2.88807893e+00
 -2.24247026e+00  1.40274331e-01 -2.38544559e+00  2.74632335e-01
 -2.35577941e+00 -8.43492985e-01 -7.31414497e-01 -6.77097559e-01]",NormalFan
51,"[-2.1190715e+02  2.3068201e+02  2.2838579e+01  3.1618448e+01
 -1.2858781e+00  6.9562349e+00  6.0425019e+00 -3.8137934e+00
 -1.4301660e+00 -2.9932289e+00  4.2767558e+00 -5.0104032e+00
 -7.5769387e-02  8.1285459e-01 -3.7633610e+00 -2.0861702e+00
 -1.2671914e+00  7.7836245e-02 -4.7297792e+00 -1.6406887e+00
 -1.7317597e+00 -2.0264592e+00 -2.9492111e+00 -3.2282405e+00
  2.7996796e-01 -3.9728665e+00 -2.0622234e+00 -1.5269589e+00
 -1.9577632e+00 -2.1232493e+00 -3.2352931e+00 -1.0863550e+00
 -2.8116014e+00 -1.5769655e+00 -3.0847092e+00 -2.2259061e+00
 -8.8308120e-01 -3.2237585e+00 -9.5511162e-01 -2.7719893e+00]",NormalFan
52,"[-219.60577     237.17657      25.45597      30.379177     -3.4281056
    6.9511304     5.1711993    -3.2118244     0.4853028    -2.1496844
    5.193723     -4.699055      0.4736017     1.681182     -3.2863276
   -1.2709413    -1.0396167     0.31657702   -4.055726     -1.9307166
   -1.326732     -1.7091181    -3.3174243    -2.3299854     0.2705015
   -4.369818     -1.7165021    -1.9636048    -2.6633208    -1.8968546
   -2.8498373    -1.5951958    -2.3507686    -1.429345     -3.0306666
   -1.4400226    -1.5689411    -2.999084     -0.8342192    -2.8886893 ]",NormalFan
53,"[-2.2055618e+02  2.3654036e+02  2.8108633e+01  2.9593246e+01
 -3.0160530e+00  5.3524337e+00  5.5532537e+00 -3.8101780e+00
  2.6854652e-01 -1.9069978e+00  4.3419886e+00 -4.4220996e+00
 -1.4246403e-01  1.9617426e+00 -3.5461409e+00 -2.0716491e+00
 -1.4776412e+00  3.0931708e-01 -3.6332152e+00 -2.1520832e+00
 -8.9378327e-01 -2.1046596e+00 -2.7841403e+00 -2.0544102e+00
 -1.2870402e+00 -4.1206093e+00 -1.1596582e+00 -1.8172804e+00
 -2.1854155e+00 -2.0107741e+00 -3.4305594e+00 -1.2980303e+00
 -2.3565826e+00 -1.7766734e+00 -2.8845758e+00 -2.3708885e+00
 -1.3390638e+00 -2.5813174e+00 -1.3403571e+00 -2.8872244e+00]",NormalFan
54,"[-1.7367159e+02  1.7889526e+02 -2.8911896e+01  5.8145847e+01
 -1.3021939e+00  4.0892441e+01  3.6829281e+00 -1.3843575e-01
  2.9099965e+00 -5.8712068e+00  8.2636414e+00 -9.3753958e+00
  4.8634138e+00 -7.6476378e+00 -5.9843057e-01 -1.3286313e+00
 -1.6354575e+00 -1.8931271e-01 -9.7269678e+00  5.6373990e-01
 -3.1499572e+00  4.1249876e+00 -3.1310699e+00 -4.6276369e+00
 -1.4094378e+00 -2.3395109e+00  6.4556020e-01 -4.9653897e+00
  9.0339176e-02 -4.4820118e+00 -1.3507285e+00  2.2904551e-01
 -2.4648581e+00 -2.2657945e+00 -4.2757797e+00  6.8566066e-01
 -2.5595031e+00 -1.7888663e+00 -1.0213666e+00 -1.4713911e+00]",NormalFan
55,"[-1.9068510e+02  1.9759653e+02 -1.1558830e+01  5.6178413e+01
  4.8778310e+00  2.4336958e+01  1.8549981e+00 -1.4441170e+00
 -3.5469607e-04 -7.5477967e+00  6.1089873e+00 -5.9951339e+00
  3.6691456e+00 -7.4370999e+00 -3.1202228e+00  1.7478602e+00
 -1.4065412e+00 -3.1683719e+00 -7.6129932e+00  7.9429984e-01
 -4.8171940e+00  1.5139706e+00 -2.1156609e+00 -5.7323847e+00
 -2.0425694e+00 -1.8162097e+00  3.4468353e-01 -5.2480254e+00
 -5.6643474e-01 -3.6338344e+00 -1.3696795e+00  5.1716632e-01
 -2.9731143e+00 -7.7227569e-01 -4.1890717e+00 -1.4293571e-01
 -1.7978801e+00 -2.0482714e+00 -4.9319524e-01 -2.6800106e+00]",NormalFan
56,"[-1.9527258e+02  2.0394679e+02 -8.6592817e+00  5.5299557e+01
 -2.1668956e+00  2.3565090e+01  1.3963927e+00 -2.7719622e+00
 -8.2585448e-01 -7.8999333e+00  7.6791682e+00 -6.1620264e+00
  2.0700686e+00 -6.9222441e+00 -1.0418178e+00  2.0976889e-01
 -1.6106280e+00 -7.5886160e-01 -7.9057617e+00  1.7138207e+00
 -4.1585946e+00 -1.2442130e-01 -2.1695542e+00 -5.0168915e+00
 -1.9235258e+00 -1.9751081e+00  4.9882030e-01 -4.5942268e+00
 -2.8554609e-01 -3.2253110e+00 -2.1562738e+00 -1.5360433e-01
 -2.5770965e+00 -1.5486960e+00 -3.6883788e+00  2.5767389e-01
 -2.0337465e+00 -1.6274500e+00 -1.1051502e+00 -2.5236855e+00]",NormalFan
57,"[-1.9661804e+02  2.1435210e+02  2.1022029e+00  4.7301498e+01
  2.1488878e-01  1.5627059e+01  2.9488502e+00 -3.9761865e+00
  3.5865164e-01 -7.5080471e+00  4.9637232e+00 -5.3506002e+00
  1.0634134e+00 -3.6271870e+00 -4.3167048e+00 -3.4420438e-02
 -7.0050830e-01 -1.4731104e+00 -7.3767891e+00  6.4695746e-01
 -3.1511586e+00 -1.0888932e+00 -9.3624592e-01 -5.4536586e+00
 -1.8403096e+00 -1.8818362e+00 -6.6350567e-01 -4.4646511e+00
 -1.4174538e+00 -2.2595901e+00 -2.9230204e+00 -4.2926034e-01
 -2.4706497e+00 -6.9354552e-01 -3.7235620e+00 -1.0114704e+00
 -1.1652715e+00 -2.9309442e+00 -8.9333075e-01 -3.1922660e+00]",NormalFan
58,"[-1.9959355e+02  2.1042894e+02  2.4151654e+00  4.6680332e+01
  4.8454165e+00  1.3269901e+01  7.5336771e+00 -3.2446973e+00
 -1.3175317e+00 -5.4218559e+00  5.2040868e+00 -4.9588342e+00
  8.7451354e-02 -2.8437858e+00 -4.3078666e+00  5.8149636e-01
 -1.3160512e+00 -3.0601716e+00 -6.6981831e+00  2.3330350e-01
 -3.1552775e+00 -1.2176170e+00 -9.0366030e-01 -5.9611144e+00
 -1.6266114e+00 -2.2736840e+00 -2.0196397e+00 -3.9126692e+00
 -2.2199810e+00 -2.4442444e+00 -2.6392553e+00 -4.9313894e-01
 -2.7669270e+00 -1.0611517e+00 -2.9497876e+00 -1.2603894e+00
 -9.4599032e-01 -2.7697866e+00 -9.8730004e-01 -2.8028750e+00]",NormalFan
59,"[-1.69218185e+02  1.68504532e+02 -5.07364464e+01  5.95301895e+01
 -1.72180271e+01  3.32318459e+01 -8.63512039e-01  3.24423552e+00
  7.77310514e+00  3.29416370e+00  1.13403788e+01 -9.37075710e+00
  1.09032974e+01 -6.97647285e+00 -1.31722009e+00 -6.83882809e+00
 -4.50112677e+00 -5.71964920e-01 -2.78802490e+00  6.90209579e+00
 -3.73147821e+00  4.15252542e+00 -1.32879817e+00  7.84492791e-01
 -1.85760331e+00 -2.00692701e+00  1.04184830e+00 -5.48654747e+00
  9.05731440e-01 -4.80423450e+00 -1.18012726e+00 -1.02172518e+00
 -3.31115723e+00 -2.35539222e+00 -3.01387596e+00 -7.30090141e-01
 -1.57875848e+00  1.17480844e-01 -1.34108865e+00 -5.83217800e-01]",NormalFan
60,"[-173.68733     178.25851     -38.386497     55.410984     -8.680175
   32.61513       3.5452864     0.54085374    3.5751607     0.59812325
    9.867836     -8.449948      6.2263165    -5.8657994     0.62576306
   -5.8901772    -3.1312053     1.4867123    -4.5710497     3.4206376
   -3.2642338     4.433533     -2.001374     -1.1782078    -1.7500024
   -2.491167      1.1118985    -5.0921144     0.45602775   -3.5233696
   -0.61861545   -1.6166297    -3.754463     -1.6171926    -3.404106
   -0.48324722   -1.8073835    -0.7959992    -1.6402652    -1.3969353 ]",NormalFan
61,"[-1.6798543e+02  1.7080464e+02 -5.0355335e+01  5.8746407e+01
 -9.2615004e+00  3.6357548e+01  1.7563835e+00  3.4353878e+00
  7.0937462e+00  4.3238473e+00  1.4183815e+01 -9.8259745e+00
  6.1541266e+00 -5.7528205e+00 -6.4038709e-02 -7.4070830e+00
 -3.7524526e+00 -7.8889269e-01 -4.8730726e+00  4.6028705e+00
 -3.4276659e+00  4.8092246e+00 -3.1077688e+00 -1.4249163e+00
 -1.3462650e+00 -1.3660479e+00  9.0193689e-01 -6.1608949e+00
 -5.9470403e-01 -4.5378394e+00 -9.0629113e-01 -1.9997363e+00
 -3.2050493e+00 -1.6950773e+00 -3.1299143e+00 -4.0261582e-01
 -1.5359443e+00 -8.6345631e-01 -1.2441550e+00 -4.9372676e-01]",NormalFan
62,"[-1.87798859e+02  1.81163452e+02 -2.45754395e+01  5.96406174e+01
  2.44952488e+00  3.25855522e+01  6.78789139e+00  2.72738147e+00
 -1.22570984e-01 -6.41297579e+00  9.70221329e+00 -6.41414881e+00
  2.38913798e+00 -8.09647369e+00 -3.80506188e-01 -1.99295521e+00
 -2.25648212e+00 -4.27957863e-01 -6.77902126e+00  2.37970543e+00
 -5.26722288e+00  7.01745450e-01 -7.02458620e-01 -1.18267035e+00
 -1.84981823e+00 -3.59732437e+00 -3.33606958e-01 -4.54967546e+00
  1.13371801e+00 -4.40192604e+00 -3.73079824e+00 -1.55681312e+00
 -1.88612151e+00  6.85171008e-01 -3.24867725e+00 -1.58485997e+00
 -1.98710465e+00 -1.29349911e+00 -1.16148996e+00 -8.01122367e-01]",NormalFan
63,"[-1.7207907e+02  1.7126282e+02 -4.3647900e+01  6.0567970e+01
 -6.1636105e+00  2.9544636e+01  6.6700964e+00  2.5381451e+00
  3.5730416e-01 -1.1553693e+00  1.0987384e+01 -7.3047485e+00
  4.1211376e+00 -8.1606865e+00  1.0563697e+00 -4.8693700e+00
 -4.5894170e+00 -1.4953301e+00 -4.6495123e+00  4.4762001e+00
 -4.2494864e+00  3.5701399e+00 -1.0265328e+00  1.3418317e+00
 -5.8553141e-02 -3.2233396e+00 -1.4682831e-01 -4.7607417e+00
  1.9505368e+00 -4.2099261e+00 -2.4058313e+00 -1.5468296e+00
 -2.6426911e+00  3.9142910e-01 -2.8702757e+00 -1.6376789e+00
 -2.5920396e+00 -1.4965150e+00 -6.6572434e-01 -5.1519072e-01]",NormalFan
64,"[-1.51212189e+02  1.63836273e+02 -6.31023521e+01  5.74466286e+01
 -2.15701733e+01  3.11409359e+01 -1.87242889e+00  5.58239698e+00
  1.84866905e+00  3.80847067e-01  1.14252405e+01 -9.70285130e+00
  7.78994226e+00 -9.53865814e+00  2.70860124e+00 -7.58382940e+00
 -3.93076611e+00 -1.18440163e+00 -3.14487267e+00  6.70750809e+00
 -2.78487778e+00  6.35209990e+00 -2.09373021e+00  4.65904331e+00
  1.82707357e+00 -9.08854425e-01  6.28352463e-01 -3.64469647e+00
  1.39155436e+00 -5.15738964e+00  5.11096306e-02 -2.93842006e+00
 -2.61735702e+00 -7.64746547e-01 -2.08945060e+00 -2.07542610e+00
 -3.32652545e+00 -7.01467916e-02 -1.48809040e+00 -5.35483539e-01]",NormalFan
65,"[-1.9644119e+02  1.9066972e+02 -1.8267651e+01  4.8181679e+01
  4.5664096e+00  2.8837074e+01  1.3377762e+01  2.5746834e+00
  5.7997103e+00 -4.3112936e+00  6.8166184e+00 -4.2563739e+00
  4.4147482e+00 -1.0978737e+00 -2.2442768e+00 -2.8623351e-01
 -2.6735184e+00  8.6574078e-01 -3.7226493e+00  1.0728592e+00
 -6.7750621e-01  3.8746838e-03 -2.6262140e+00 -9.3996137e-01
  1.1823874e+00 -4.3851633e+00 -1.7010143e+00 -3.1661317e+00
 -1.0893104e+00 -2.7486837e+00 -1.7634816e+00  5.1778984e-01
 -2.7217765e+00 -8.5546899e-01 -2.6085830e+00 -1.5591296e+00
 -1.5216730e+00 -1.1972384e+00 -1.3722932e-01 -2.5628901e+00]",NormalFan
66,"[-1.64388916e+02  1.68297333e+02 -4.98701363e+01  5.65599174e+01
 -2.49454808e+00  3.55956688e+01  3.12958956e+00  5.76156902e+00
  8.42586517e+00 -3.81766647e-01  1.17408495e+01 -8.10770607e+00
  6.73195314e+00 -7.00933123e+00 -2.70355797e+00 -1.70025408e+00
 -2.90245867e+00 -2.79523277e+00 -4.77915239e+00  3.34699559e+00
 -1.25127637e+00  4.83434343e+00 -3.52866745e+00  1.33904624e+00
  3.39000106e-01 -2.33673811e+00  9.42863405e-01 -5.28713703e+00
 -1.10765189e-01 -4.88161755e+00 -5.85400343e-01 -2.16477609e+00
 -4.15990543e+00  5.44404268e-01 -1.71184516e+00 -1.79538369e+00
 -3.93832612e+00  2.25943904e-02 -7.67451942e-01 -2.12963867e+00]",NormalFan
67,"[-1.7394891e+02  1.7409930e+02 -3.7358177e+01  5.9894325e+01
 -2.8824198e+00  3.1824837e+01  5.1224117e+00  6.3238902e+00
  4.3056822e+00 -1.5964661e+00  9.6999998e+00 -9.7948542e+00
  4.9161148e+00 -8.5879927e+00 -1.1586680e+00 -3.7690883e+00
 -4.9157681e+00 -2.4250662e+00 -5.8391294e+00  4.8224525e+00
 -2.9216900e+00  1.8623277e+00 -4.0286794e+00 -7.0376866e-02
  3.8901022e-01 -3.5202999e+00 -2.1625297e-01 -5.3501892e+00
 -8.6846787e-01 -5.2276478e+00 -5.9116930e-01 -1.9231212e+00
 -4.1085806e+00  9.0992004e-01 -1.8918482e+00 -1.5921737e+00
 -3.6496220e+00 -6.9187343e-01 -8.0851310e-01 -1.8191833e+00]",NormalFan
68,"[-1.8568138e+02  1.8810017e+02 -2.5717524e+01  6.2219501e+01
  7.6971054e-01  2.6414158e+01  1.9914734e+00  6.6185552e-01
  1.2236326e+00 -3.4965465e+00  6.4057698e+00 -1.0357161e+01
  3.6997137e+00 -7.7557883e+00 -7.8937614e-01 -2.0141821e+00
 -4.7610536e+00 -4.1765008e+00 -6.4297805e+00  4.6808391e+00
 -2.9452748e+00  1.1638243e+00 -5.1136618e+00 -2.5918317e+00
 -1.4919075e-02 -3.1410658e+00  1.1582104e-01 -5.0840940e+00
 -1.1420524e+00 -4.2300591e+00 -6.5591675e-01 -2.3342135e+00
 -4.0070667e+00  8.4505367e-01 -2.5535827e+00 -1.6688745e+00
 -3.5283952e+00 -8.3576900e-01 -1.0175118e+00 -2.3859143e+00]",NormalFan
69,"[-2.0577965e+02  2.0101901e+02 -6.3968916e+00  5.5268101e+01
  5.5819230e+00  2.3601089e+01  7.3741317e+00 -2.1621897e+00
 -2.9516998e-01 -4.3330126e+00  4.2546444e+00 -6.9789219e+00
  3.6374705e+00 -5.1175008e+00 -3.3065071e+00 -2.3826442e+00
 -4.0003910e+00 -1.8222198e-01 -4.7348652e+00 -1.4910765e-01
 -3.8962164e+00 -9.9734746e-02 -3.0100296e+00 -2.9795222e+00
 -1.0162297e+00 -3.5702100e+00 -7.4651229e-01 -4.7344394e+00
 -1.2801825e+00 -3.1520410e+00 -2.3366623e+00 -7.2404653e-01
 -2.8960891e+00 -6.4695179e-01 -3.3327684e+00 -1.3776379e+00
 -1.5378326e+00 -2.1452694e+00 -1.7388378e+00 -2.5396910e+00]",NormalFan
70,"[-209.49472     233.05486      19.487154     37.972805     -5.328095
   11.069776      6.450034     -6.125674     -1.4299713    -3.792646
    3.5957837    -5.4008684     0.658173     -1.6828206    -2.7386153
   -1.4377214    -3.5647538    -0.28922924   -3.8877418    -0.9010174
   -3.2169476    -2.0988412    -1.8193157    -3.0249372    -1.4612108
   -3.471105     -0.52083707   -3.4235256    -2.2732518    -2.0913258
   -2.7982244    -0.7555739    -3.0071514    -0.61979747   -2.603078
   -1.9781604    -1.4948545    -3.0792768    -1.1336026    -2.8727293 ]",NormalFan
71,"[-2.0930324e+02  2.3348172e+02  2.2895752e+01  3.5589615e+01
 -2.9713898e+00  9.3612785e+00  6.1043286e+00 -6.3154645e+00
 -1.2910786e+00 -3.1418633e+00  2.8756685e+00 -5.2944517e+00
  9.6871607e-02 -1.7371734e+00 -3.0447526e+00 -8.1744784e-01
 -3.5786855e+00 -7.0950371e-01 -3.2357810e+00 -7.7855855e-01
 -3.1903017e+00 -2.6488619e+00 -1.8344014e+00 -3.5449140e+00
 -1.9653925e+00 -3.9733803e+00 -7.6534796e-01 -2.3768730e+00
 -2.5251389e+00 -2.1646676e+00 -2.6059783e+00 -9.4782418e-01
 -3.1433575e+00 -8.6728364e-01 -2.7129710e+00 -1.9544786e+00
 -1.1866118e+00 -3.4539814e+00 -9.5489085e-01 -2.4477451e+00]",NormalFan
